Time(Fw)[msec],Interval(Fw)[msec],Sampling(App)[msec],0xDF0,0xDF1,0xDF2,0xDF3,0xDF4,0xDF5,0xDF6,0xDF7,
364227,30,31.2,0,-0.76171875,-0.062255859375,0.0751953125,102.5625,0,7,0,
364257,30,28.1,0,-0.7119140625,-0.060272216796875,0.05828857421875,102.5625,0,7,0,
364287,30,31.8,0,-0.6513671875,-0.05609130859375,0.0460205078125,102.5625,0,7,0,
364317,30,29.2,0,-0.583984375,-0.0546875,0.029144287109375,102.5625,0,7,0,
364332,15,29.5,0,-0.53955078125,-0.05572509765625,0,102.5625,0,7,0,
364377,45,29.8,0,-0.478271484375,-0.0550537109375,0,102.5625,1,6,0,
364407,30,29.4,0,-0.426513671875,-0.0589599609375,0,102.5625,1,6,0,
364437,30,30.6,0,-0.369140625,-0.059478759765625,0,102.5625,1,6,0,
364452,15,29.2,0,-0.341552734375,-0.058441162109375,0,102.5625,1,6,0,
364497,45,30.6,0,-0.264892578125,-0.051177978515625,0,102.5625,1,6,0,
364527,30,29.1,0,-0.2252197265625,-0.04718017578125,0,102.5625,1,6,0,
364557,30,30.8,0,-0.1907958984375,-0.045013427734375,0,102.5625,1,6,0,
364587,30,44.2,0,-0.1585693359375,-0.043182373046875,0,102.5625,1,6,0,
364617,30,29.1,0,-0.1246337890625,-0.041259765625,0,102.5625,1,6,0,
364677,60,45.4,0,-0.043487548828125,-0.036651611328125,0,102.5625,1,6,0,
364707,30,30.4,0,0.0013914108276367188,-0.037933349609375,0,102.5625,1,6,0,
364737,30,30,0,0.04754638671875,-0.041961669921875,0,102.5625,1,6,0,
364767,30,29.7,0,0.09552001953125,-0.04779052734375,0,102.5625,1,6,0,
364797,30,47.1,0,0.14599609375,-0.053924560546875,0,102.5625,1,6,0,
364827,30,29,0,0.201904296875,-0.059722900390625,0,102.5625,1,6,0,
364857,30,29.4,0,0.263671875,-0.0665283203125,0,102.5625,1,6,0,
364887,30,29.2,0,0.32373046875,-0.07659912109375,0.0199432373046875,102.5625,1,6,0,
364917,30,30.9,0,0.346923828125,-0.08770751953125,0.1549072265625,102.5625,1,6,0,
364947,30,30.2,0,0.3076171875,-0.09942626953125,0.40966796875,102.5625,1,6,0,
364977,30,30.4,0,0.216796875,-0.10711669921875,0.72412109375,103.4375,0,7,0,
365007,30,28.6,0,0.09539794921875,-0.10614013671875,1.0029296875,103.4375,0,7,0,
365037,30,31.1,0,-0.053619384765625,-0.0909423828125,1.2255859375,103.4375,0,7,0,
365097,60,30.2,0,-0.3583984375,-0.044708251953125,1.4755859375,103.4375,0,7,0,
365127,30,43.6,0,-0.49072265625,-0.037933349609375,1.486328125,103.4375,0,7,0,
365157,30,30.2,0,-0.60546875,-0.04345703125,1.427734375,103.4375,0,7,0,
365187,30,31.6,0,-0.6962890625,-0.0526123046875,1.31640625,103.4375,0,7,0,
365217,30,30,0,-0.759765625,-0.060638427734375,1.150390625,103.4375,0,7,0,
365247,30,30.1,0,-0.7919921875,-0.06732177734375,0.943359375,103.4375,0,7,0,
365277,30,30,0,-0.796875,-0.0732421875,0.69970703125,103.4375,0,7,0,
365307,30,29.6,0,-0.77783203125,-0.078369140625,0.418701171875,103.4375,0,7,0,
365337,30,30,0,-0.76123046875,-0.08148193359375,0.1810302734375,103.4375,0,7,0,
365367,30,29.8,0,-0.7646484375,-0.0816650390625,0.11505126953125,103.4375,0,7,0,
365397,30,30.5,0,-0.736328125,-0.07684326171875,0.081298828125,103.4375,0,7,0,
365427,30,29.5,0,-0.6943359375,-0.07049560546875,0.064453125,103.4375,0,7,0,
365457,30,33.4,0,-0.6396484375,-0.061981201171875,0.04449462890625,103.4375,0,7,0,
365487,30,25.9,0,-0.57470703125,-0.05499267578125,0.016876220703125,103.4375,0,7,0,
365517,30,34.5,0,-0.5185546875,-0.052337646484375,0,103.4375,1,6,0,
365547,30,27.8,0,-0.474853515625,-0.05352783203125,0,103.4375,1,6,0,
365577,30,27.7,0,-0.4228515625,-0.055389404296875,0,103.4375,1,6,0,
365607,30,30.8,0,-0.36474609375,-0.054931640625,0,103.4375,1,6,0,
365637,30,30.1,0,-0.308349609375,-0.05218505859375,0,103.4375,1,6,0,
365667,30,30.9,0,-0.261474609375,-0.046661376953125,0,103.4375,1,6,0,
365697,30,27.7,0,-0.224365234375,-0.042205810546875,0,103.4375,1,6,0,
365727,30,47,0,-0.1932373046875,-0.03961181640625,0,103.4375,1,6,0,
365757,30,29.3,0,-0.1630859375,-0.038787841796875,0,103.4375,1,6,0,
365787,30,29.6,0,-0.1297607421875,-0.039154052734375,0,103.4375,1,6,0,
365817,30,30.8,0,-0.09149169921875,-0.03912353515625,0,103.4375,1,6,0,
365847,30,30.2,0,-0.04779052734375,-0.039794921875,0,103.4375,1,6,0,
365877,30,28.7,0,-0.0028858184814453125,-0.04266357421875,0,103.4375,1,6,0,
365907,30,33.8,0,0.042877197265625,-0.0477294921875,0,103.4375,1,6,0,
365937,30,28.4,0,0.090087890625,-0.0537109375,0,103.4375,1,6,0,
365967,30,30.3,0,0.139892578125,-0.05938720703125,0,103.4375,1,6,0,
365997,30,29.4,0,0.1942138671875,-0.06494140625,0,103.4375,1,6,0,
366027,30,28.1,0,0.253662109375,-0.07171630859375,0,103.4375,1,6,0,
366057,30,30.2,0,0.308349609375,-0.08209228515625,0.0306854248046875,103.4375,1,6,0,
366087,30,30.1,0,0.321044921875,-0.09320068359375,0.177978515625,103.4375,1,6,0,
366117,30,30,0,0.272216796875,-0.1036376953125,0.44189453125,103.4375,1,6,0,
366147,30,31.1,0,0.17333984375,-0.10906982421875,0.76416015625,102.0625,0,7,0,
366192,45,29,0,-0.024078369140625,-0.10028076171875,1.150390625,102.0625,0,7,0,
366207,15,29.3,0,-0.10089111328125,-0.0902099609375,1.251953125,102.0625,0,7,0,
366237,30,32.1,0,-0.260986328125,-0.067138671875,1.41015625,102.0625,0,7,0,
366267,30,32.1,0,-0.40478515625,-0.050506591796875,1.486328125,102.0625,0,7,0,
366297,30,26.3,0,-0.53271484375,-0.050323486328125,1.4892578125,102.0625,0,7,0,
366327,30,30.3,0,-0.642578125,-0.06353759765625,1.4267578125,102.0625,0,7,0,
366357,30,28.9,0,-0.7265625,-0.078125,1.3095703125,102.0625,0,7,0,
366417,60,30.3,0,-0.80908203125,-0.0850830078125,0.93896484375,102.0625,0,7,0,
366447,30,45.9,0,-0.806640625,-0.08203125,0.6962890625,102.0625,0,7,0,
366477,30,29.8,0,-0.78125,-0.07830810546875,0.417236328125,102.0625,0,7,0,
366507,30,30,0,-0.759765625,-0.07476806640625,0.1810302734375,102.0625,0,7,0,
366537,30,43.4,0,-0.759765625,-0.0701904296875,0.113525390625,102.0625,0,7,0,
366567,30,31.2,0,-0.72509765625,-0.06353759765625,0.0782470703125,102.0625,0,7,0,
366627,60,30.3,0,-0.611328125,-0.058258056640625,0.041412353515625,102.0625,0,7,0,
366657,30,45.2,0,-0.5322265625,-0.058746337890625,0,102.0625,0,7,0,
366687,30,30.3,0,-0.49462890625,-0.056365966796875,0,102.0625,1,6,0,
366717,30,29.5,0,-0.4462890625,-0.054229736328125,0,102.0625,1,6,0,
366777,60,58.3,0,-0.336669921875,-0.049468994140625,0,102.0625,1,6,0,
366807,30,32.8,0,-0.2861328125,-0.044708251953125,0,102.0625,1,6,0,
366837,30,29.8,0,-0.2451171875,-0.039398193359375,0,102.0625,1,6,0,
366867,30,29.4,0,-0.2103271484375,-0.03509521484375,0,102.0625,1,6,0,
366897,30,30,0,-0.177978515625,-0.03167724609375,0,102.0625,1,6,0,
366927,30,29.8,0,-0.14306640625,-0.0297088623046875,0,102.0625,1,6,0,
366957,30,46.1,0,-0.1044921875,-0.0273895263671875,0,102.0625,1,6,0,
366987,30,29.2,0,-0.062225341796875,-0.0250244140625,0,102.0625,1,6,0,
367017,30,29.9,0,-0.0167236328125,-0.0241241455078125,0,102.0625,1,6,0,
367047,30,29.8,0,0.0310821533203125,-0.0261077880859375,0,102.0625,1,6,0,
367077,30,28.9,0,0.07989501953125,-0.0298614501953125,0,102.0625,1,6,0,
367107,30,31.3,0,0.130859375,-0.033660888671875,0,102.0625,1,6,0,
367137,30,30,0,0.186279296875,-0.037322998046875,0,102.0625,1,6,0,
367167,30,30.5,0,0.24658203125,-0.041778564453125,0,102.0625,1,6,0,
367197,30,29,0,0.310791015625,-0.048431396484375,0.0030670166015625,102.0625,1,6,0,
367227,30,30.1,0,0.3466796875,-0.0584716796875,0.10736083984375,102.0625,1,6,0,
367257,30,29.1,0,0.3193359375,-0.07037353515625,0.339111328125,102.0625,1,6,0,
367287,30,31.4,0,0.2353515625,-0.08050537109375,0.65478515625,104.375,0,7,0,
367347,60,28.4,0,-0.027435302734375,-0.0799560546875,1.1884765625,104.375,0,7,0,
367377,30,45.7,0,-0.1824951171875,-0.061676025390625,1.365234375,104.375,0,7,0,
367407,30,30.3,0,-0.326416015625,-0.0423583984375,1.466796875,104.375,0,7,0,
367437,30,30.4,0,-0.45654296875,-0.03619384765625,1.4921875,104.375,0,7,0,
367467,30,28.3,0,-0.572265625,-0.046722412109375,1.44921875,104.375,0,7,0,
367497,30,31.5,0,-0.67236328125,-0.064208984375,1.3544921875,104.375,0,7,0,
367527,30,28.7,0,-0.74169921875,-0.07537841796875,1.19921875,104.375,0,7,0,
367557,30,31.1,0,-0.78125,-0.0765380859375,1.001953125,104.375,0,7,0,
367587,30,29.9,0,-0.791015625,-0.074462890625,0.765625,104.375,0,7,0,
367617,30,30.4,0,-0.77783203125,-0.07318115234375,0.493896484375,104.375,0,7,0,
367647,30,42.6,0,-0.74560546875,-0.07342529296875,0.2025146484375,104.375,0,7,0,
367677,30,32.3,0,-0.759765625,-0.0760498046875,0.0950927734375,104.375,0,7,0,
367707,30,30.3,0,-0.73291015625,-0.07470703125,0.053680419921875,104.375,0,7,0,
367737,30,30.2,0,-0.69140625,-0.07476806640625,0.038360595703125,104.375,0,7,0,
367767,30,28.5,0,-0.6357421875,-0.0703125,0.0245361328125,104.375,0,7,0,
367827,60,45.1,0,-0.509765625,-0.06298828125,0,104.375,1,7,0,
367857,30,31.4,0,-0.47607421875,-0.06292724609375,0,104.375,1,6,0,
367887,30,29.4,0,-0.42822265625,-0.0643310546875,0,104.375,1,6,0,
367917,30,30.5,0,-0.37109375,-0.06927490234375,0,104.375,1,6,0,
367947,30,30,0,-0.31396484375,-0.0721435546875,0,104.375,1,6,0,
367977,30,29.9,0,-0.26708984375,-0.0677490234375,0,104.375,1,6,0,
368007,30,31,0,-0.2298583984375,-0.062164306640625,0,104.375,1,6,0,
368037,30,30.5,0,-0.2003173828125,-0.058990478515625,0,104.375,1,6,0,
368097,60,36.2,0,-0.1461181640625,-0.05450439453125,0,104.375,1,6,0,
368127,30,53.3,0,-0.1136474609375,-0.05096435546875,0,104.375,1,6,0,
368157,30,29.9,0,-0.0758056640625,-0.04742431640625,0,104.375,1,6,0,
368187,30,28.6,0,-0.033935546875,-0.045867919921875,0,104.375,1,6,0,
368217,30,46.3,0,0.00887298583984375,-0.04730224609375,0,104.375,1,6,0,
368247,30,29.4,0,0.052825927734375,-0.050628662109375,0,104.375,1,6,0,
368277,30,28.6,0,0.09906005859375,-0.054473876953125,0,104.375,1,6,0,
368307,30,31.6,0,0.150146484375,-0.05828857421875,0,104.375,1,6,0,
368337,30,29.8,0,0.2060546875,-0.0634765625,0,104.375,1,6,0,
368367,30,29.8,0,0.2646484375,-0.0712890625,0,104.375,1,6,0,
368412,45,45.9,0,0.30615234375,-0.08673095703125,0.150390625,104.375,1,6,0,
368442,30,31.1,0,0.265625,-0.09771728515625,0.395751953125,104.375,1,6,0,
368487,45,29.4,0,0.11773681640625,-0.10693359375,0.8681640625,101.25,0,7,0,
368517,30,44,0,-0.009765625,-0.10589599609375,1.1240234375,101.25,0,7,0,
368547,30,30.2,0,-0.156494140625,-0.0926513671875,1.32421875,101.25,0,7,0,
368577,30,29.1,0,-0.306640625,-0.07403564453125,1.458984375,101.25,0,7,0,
368622,45,45.3,0,-0.495849609375,-0.059356689453125,1.5126953125,101.25,0,7,0,
368652,30,31.2,0,-0.60546875,-0.06634521484375,1.4638671875,101.25,0,7,0,
368682,30,29,0,-0.69775390625,-0.07806396484375,1.3623046875,101.25,0,7,0,
368712,30,30.3,0,-0.75830078125,-0.08575439453125,1.2060546875,101.25,0,7,0,
368742,30,29.1,0,-0.7880859375,-0.08648681640625,1.0126953125,101.25,0,7,0,
368772,30,29,0,-0.7900390625,-0.0836181640625,0.78076171875,101.25,0,7,0,
368802,30,32.4,0,-0.76904296875,-0.08172607421875,0.5185546875,101.25,0,7,0,
368862,60,58.9,0,-0.74267578125,-0.0806884765625,0.1334228515625,101.25,0,7,0,
368892,30,30,0,-0.71630859375,-0.0716552734375,0.092041015625,101.25,0,7,0,
368922,30,31.5,0,-0.6748046875,-0.061004638671875,0.0736083984375,101.25,0,7,0,
368952,30,29,0,-0.62060546875,-0.048370361328125,0.059814453125,101.25,0,7,0,
368982,30,30.9,0,-0.55419921875,-0.0362548828125,0.0245361328125,101.25,0,7,0,
369027,45,29.4,0,-0.4775390625,-0.033233642578125,0,101.25,1,6,0,
369042,15,29.6,0,-0.455322265625,-0.033599853515625,0,101.25,1,6,0,
369087,45,29.7,0,-0.379638671875,-0.033233642578125,0,101.25,1,6,0,
369117,30,44.1,0,-0.32666015625,-0.03277587890625,0,101.25,1,6,0,
369162,45,45.6,0,-0.2607421875,-0.0303802490234375,0,101.25,1,6,0,
369207,45,32.7,0,-0.2125244140625,-0.0297088623046875,0,101.25,1,6,0,
369222,15,30.7,0,-0.198974609375,-0.0295257568359375,0,101.25,1,6,0,
369267,45,40.8,0,-0.1531982421875,-0.0288543701171875,0,101.25,1,6,0,
369297,30,30.3,0,-0.11773681640625,-0.027618408203125,0,101.25,1,6,0,
369327,30,32.3,0,-0.07659912109375,-0.027618408203125,0,101.25,1,6,0,
369357,30,28.5,0,-0.030029296875,-0.0301666259765625,0,101.25,1,6,0,
369387,30,29.8,0,0.0184783935546875,-0.035797119140625,0,101.25,1,6,0,
369417,30,30.8,0,0.06854248046875,-0.0428466796875,0,101.25,1,6,0,
369447,30,31.5,0,0.11859130859375,-0.048919677734375,0,101.25,1,6,0,
369477,30,28.1,0,0.1702880859375,-0.05340576171875,0,101.25,1,6,0,
369507,30,29.7,0,0.2254638671875,-0.0577392578125,0,101.25,1,6,0,
369537,30,32.6,0,0.286376953125,-0.0634765625,0,101.25,1,6,0,
369567,30,27.4,0,0.343505859375,-0.07220458984375,0.0214691162109375,101.25,1,6,0,
369597,30,32.2,0,0.357177734375,-0.0833740234375,0.1534423828125,101.25,1,6,0,
369627,30,28.8,0,0.308837890625,-0.0958251953125,0.4033203125,101.25,1,6,0,
369657,30,30.2,0,0.212646484375,-0.1043701171875,0.71630859375,101.6875,0,7,0,
369687,30,29.1,0,0.09674072265625,-0.10675048828125,0.99560546875,101.6875,0,7,0,
369717,30,31,0,-0.0450439453125,-0.09808349609375,1.220703125,101.6875,0,7,0,
369747,30,30.6,0,-0.1920166015625,-0.0794677734375,1.3837890625,101.6875,0,7,0,
369777,30,27.6,0,-0.332763671875,-0.06396484375,1.474609375,101.6875,0,7,0,
369807,30,29.8,0,-0.458984375,-0.06353759765625,1.48828125,101.6875,0,7,0,
369837,30,29.9,0,-0.56884765625,-0.07763671875,1.435546875,101.6875,0,7,0,
369897,60,30.9,0,-0.71484375,-0.11529541015625,1.166015625,101.6875,0,7,0,
369927,30,60.4,0,-0.7451171875,-0.1331787109375,0.96337890625,101.6875,0,7,0,
369957,30,29.4,0,-0.74658203125,-0.152099609375,0.72265625,101.6875,0,7,0,
369987,30,29.8,0,-0.7255859375,-0.1724853515625,0.449462890625,101.6875,0,7,0,
370017,30,30.8,0,-0.69580078125,-0.194091796875,0.1871337890625,101.6875,0,7,0,
370047,30,30.4,0,-0.712890625,-0.214111328125,0.1104736328125,101.6875,0,7,0,
370077,30,29.7,0,-0.6904296875,-0.2259521484375,0.0736083984375,101.6875,0,7,0,
370107,30,28.6,0,-0.66064453125,-0.2327880859375,0.059814453125,101.6875,0,7,0,
370137,30,30.5,0,-0.61767578125,-0.2392578125,0.049072265625,101.6875,0,7,0,
370167,30,31.2,0,-0.5703125,-0.2435302734375,0.039886474609375,101.6875,0,7,0,
370197,30,29.6,0,-0.5185546875,-0.24169921875,0.0322265625,101.6875,0,7,0,
370227,30,30.6,0,-0.453857421875,-0.236328125,0,101.6875,0,7,0,
370257,30,29.5,0,-0.433349609375,-0.2449951171875,0,101.6875,1,7,0,
370302,45,29,0,-0.404541015625,-0.244873046875,0,101.6875,1,6,0,
370332,30,45.1,0,-0.38671875,-0.2310791015625,0,101.6875,1,6,0,
370362,30,29.3,0,-0.3701171875,-0.2125244140625,0,101.6875,1,6,0,
370392,30,32.2,0,-0.355224609375,-0.1956787109375,0,101.6875,1,6,0,
370422,30,29.1,0,-0.342041015625,-0.183349609375,0,101.6875,1,6,0,
370452,30,30.2,0,-0.32958984375,-0.175537109375,0,101.6875,1,6,0,
370482,30,29.1,0,-0.31787109375,-0.169921875,0,101.6875,1,6,0,
370512,30,32,0,-0.30712890625,-0.1646728515625,0,101.6875,1,6,0,
370542,30,29.1,0,-0.29736328125,-0.1593017578125,0,101.6875,1,6,0,
370572,30,29.1,0,-0.288330078125,-0.1544189453125,0,101.6875,1,6,0,
370602,30,30.7,0,-0.280029296875,-0.150146484375,0,101.6875,1,6,0,
370632,30,29.5,0,-0.271240234375,-0.1470947265625,0,101.6875,1,6,0,
370662,30,29.9,0,-0.26220703125,-0.1448974609375,0,101.6875,1,6,0,
370692,30,31.2,0,-0.251220703125,-0.1439208984375,0,101.6875,1,6,0,
370737,45,44.1,0,-0.2298583984375,-0.147216796875,0,101.6875,1,6,0,
370767,30,30.5,0,-0.2125244140625,-0.1524658203125,0,101.6875,1,6,0,
370797,30,29.9,0,-0.1917724609375,-0.15673828125,0,101.6875,0,6,0,
370842,45,45.3,0,-0.1578369140625,-0.15625,0,101.6875,0,6,0,
370872,30,28.1,0,-0.1358642578125,-0.1519775390625,0,101.6875,0,6,0,
370902,30,32.1,0,-0.11328125,-0.1455078125,0,101.6875,0,6,0,
370947,45,44.1,0,-0.08056640625,-0.1324462890625,0,101.6875,0,6,0,
370977,30,30,0,-0.06103515625,-0.12310791015625,0,101.6875,0,6,0,
371007,30,29.8,0,-0.043609619140625,-0.11309814453125,0,101.6875,0,6,0,
371052,45,44.6,0,-0.02099609375,-0.09906005859375,0,101.6875,1,6,0,
371082,30,30.6,0,-0.00783538818359375,-0.09112548828125,0,101.6875,1,6,0,
371112,30,31.2,0,0.0023059844970703125,-0.0828857421875,0,101.6875,1,6,0,
371142,30,29.4,0,0.0126800537109375,-0.0780029296875,0,101.6875,1,6,0,
371187,45,44.8,0,0.0290069580078125,-0.076171875,0,101.6875,1,6,0,
371217,30,30.5,0,0.041168212890625,-0.0755615234375,0,101.6875,1,6,0,
371247,30,29.3,0,0.05224609375,-0.07421875,0,101.6875,1,6,0,
371277,30,31.7,0,0.06292724609375,-0.07342529296875,0,101.6875,1,6,0,
371307,30,28.3,0,0.0758056640625,-0.07525634765625,0,101.6875,1,6,0,
371337,30,30,0,0.09271240234375,-0.08062744140625,0,101.6875,1,6,0,
371367,30,29.6,0,0.11346435546875,-0.08856201171875,0,101.6875,1,6,0,
371397,30,29.6,0,0.137451171875,-0.0977783203125,0,101.6875,1,6,0,
371442,45,31.1,0,0.1781005859375,-0.11187744140625,0,101.6875,1,6,0,
371472,30,45.3,0,0.2091064453125,-0.12237548828125,0,101.6875,1,6,0,
371502,30,29.4,0,0.244384765625,-0.135498046875,0,101.6875,1,6,0,
371532,30,30.7,0,0.28515625,-0.1512451171875,0,101.6875,1,6,0,
371562,30,29.6,0,0.32958984375,-0.1661376953125,0,101.6875,1,6,0,
371592,30,29.5,0,0.359619140625,-0.177490234375,0.0567626953125,101.6875,1,6,0,
371622,30,30.1,0,0.343994140625,-0.1865234375,0.211669921875,101.6875,1,6,0,
371652,30,30.6,0,0.281494140625,-0.193603515625,0.44189453125,60,0,7,0,
371682,30,29.6,0,0.1888427734375,-0.196044921875,0.701171875,60,0,7,0,
371712,30,30.4,0,0.0821533203125,-0.1937255859375,0.93408203125,60,0,7,0,
371742,30,32,0,-0.0266571044921875,-0.178955078125,1.109375,60,0,7,0,
371772,30,29.8,0,-0.13720703125,-0.1529541015625,1.22265625,60,0,7,0,
371802,30,29.5,0,-0.24365234375,-0.12939453125,1.27734375,60,0,7,0,
371832,30,28.3,0,-0.343505859375,-0.11737060546875,1.2734375,60,0,7,0,
371877,45,43.7,0,-0.4853515625,-0.123046875,1.1875,60,0,7,0,
371907,30,29.9,0,-0.56494140625,-0.1337890625,1.0859375,60,0,7,0,
371937,30,32.2,0,-0.6298828125,-0.1424560546875,0.951171875,60,0,7,0,
371982,45,29.8,0,-0.69140625,-0.1463623046875,0.69482421875,60,0,7,0,
372012,30,46.3,0,-0.71044921875,-0.145751953125,0.48779296875,60,0,7,0,
372042,30,28.3,0,-0.71533203125,-0.143798828125,0.27001953125,60,0,7,0,
372072,30,28.1,0,-0.74462890625,-0.138427734375,0.1549072265625,60,0,7,0,
372102,30,31,0,-0.74951171875,-0.126220703125,0.10125732421875,60,0,7,0,
372147,45,30.5,0,-0.72021484375,-0.10498046875,0.04754638671875,60,0,7,0,
372177,30,43.5,0,-0.68798828125,-0.0946044921875,0.0214691162109375,60,0,7,0,
372207,30,32.3,0,-0.6494140625,-0.08746337890625,0.00460052490234375,60,0,7,0,
372267,60,57.5,0,-0.5537109375,-0.0821533203125,0.00153350830078125,60,0,7,0,
372297,30,33.6,0,-0.49169921875,-0.082763671875,0,60,0,7,0,
372327,30,27.8,0,-0.44140625,-0.08355712890625,0,60,1,6,0,
372357,30,29.9,0,-0.4169921875,-0.08001708984375,0,60,1,6,0,
372387,30,28.8,0,-0.380126953125,-0.08184814453125,0,60,1,6,0,
372417,30,30.1,0,-0.338134765625,-0.08111572265625,0,60,1,6,0,
372462,45,46.2,0,-0.27880859375,-0.0765380859375,0,60,1,6,0,
372492,30,30.3,0,-0.2447509765625,-0.072509765625,0,60,1,6,0,
372522,30,29,0,-0.215087890625,-0.069580078125,0,60,1,6,0,
372552,30,30.5,0,-0.1875,-0.0670166015625,0,60,1,6,0,
372582,30,31.5,0,-0.1597900390625,-0.0645751953125,0,60,1,6,0,
372612,30,31.1,0,-0.1307373046875,-0.06280517578125,0,60,1,6,0,
372642,30,27.8,0,-0.09869384765625,-0.061981201171875,0,60,1,6,0,
372672,30,31.9,0,-0.063232421875,-0.06304931640625,0,60,1,6,0,
372717,45,42.7,0,-0.00662994384765625,-0.068359375,0,60,1,6,0,
372747,30,30.4,0,0.031982421875,-0.073486328125,0,60,1,6,0,
372777,30,32.1,0,0.071533203125,-0.07867431640625,0,60,1,6,0,
372807,30,29.7,0,0.1124267578125,-0.083740234375,0,60,1,6,0,
372837,30,29.4,0,0.156005859375,-0.08905029296875,0,60,1,6,0,
372867,30,29.6,0,0.2022705078125,-0.09600830078125,0,60,1,6,0,
372897,30,29.3,0,0.2529296875,-0.10595703125,0,60,1,6,0,
372927,30,28.9,0,0.3017578125,-0.11944580078125,0.01073455810546875,60,1,6,0,
372957,30,30.3,0,0.316162109375,-0.1317138671875,0.11810302734375,60,1,6,0,
372987,30,29.7,0,0.276123046875,-0.1429443359375,0.331298828125,60,1,6,0,
373032,45,30.4,0,0.14208984375,-0.150146484375,0.75,87.875,0,7,0,
373062,30,44.9,0,0.0274200439453125,-0.1466064453125,1.0029296875,87.875,0,7,0,
373092,30,31,0,-0.099365234375,-0.1287841796875,1.19921875,87.875,0,7,0,
373122,30,28.8,0,-0.23046875,-0.10137939453125,1.3359375,87.875,0,7,0,
373152,30,34.8,0,-0.357177734375,-0.076171875,1.41015625,87.875,0,7,0,
373182,30,25.2,0,-0.473388671875,-0.062255859375,1.416015625,87.875,0,7,0,
373212,30,29.8,0,-0.57861328125,-0.061920166015625,1.36328125,87.875,0,7,0,
373242,30,33.2,0,-0.6689453125,-0.06927490234375,1.263671875,87.875,0,7,0,
373272,30,26.8,0,-0.7294921875,-0.0755615234375,1.1171875,87.875,0,7,0,
373302,30,32.7,0,-0.763671875,-0.07733154296875,0.935546875,87.875,0,7,0,
373332,30,30.6,0,-0.771484375,-0.07672119140625,0.72119140625,87.875,0,7,0,
373362,30,27.4,0,-0.7568359375,-0.07525634765625,0.472412109375,87.875,0,7,0,
373392,30,30.8,0,-0.7294921875,-0.07427978515625,0.2254638671875,87.875,0,7,0,
373422,30,28.4,0,-0.74658203125,-0.0743408203125,0.135009765625,87.875,0,7,0,
373452,30,31.7,0,-0.7236328125,-0.07318115234375,0.09356689453125,87.875,0,7,0,
373482,30,29.6,0,-0.6865234375,-0.0751953125,0.07208251953125,87.875,0,7,0,
373512,30,29.9,0,-0.63720703125,-0.0736083984375,0.05523681640625,87.875,0,7,0,
373542,30,31,0,-0.5830078125,-0.07000732421875,0.042938232421875,87.875,0,7,0,
373572,30,28.5,0,-0.5087890625,-0.06683349609375,0,87.875,0,7,0,
373602,30,30.7,0,-0.47802734375,-0.0667724609375,0,87.875,1,6,0,
373632,30,29.8,0,-0.43896484375,-0.066162109375,0,87.875,1,6,0,
373662,30,34.2,0,-0.39599609375,-0.065673828125,0,87.875,1,6,0,
373692,30,27.2,0,-0.349853515625,-0.0621337890625,0,87.875,1,6,0,
373737,45,29.7,0,-0.282470703125,-0.062164306640625,0,87.875,1,6,0,
373767,30,45.3,0,-0.2452392578125,-0.063232421875,0,87.875,1,6,0,
373797,30,31.2,0,-0.2147216796875,-0.06353759765625,0,87.875,1,6,0,
373827,30,28.2,0,-0.187744140625,-0.06298828125,0,87.875,1,6,0,
373857,30,30.9,0,-0.159423828125,-0.06256103515625,0,87.875,1,6,0,
373887,30,27.8,0,-0.1280517578125,-0.062164306640625,0,87.875,1,6,0,
373917,30,31.1,0,-0.09136962890625,-0.06256103515625,0,87.875,1,6,0,
373947,30,30.3,0,-0.05072021484375,-0.0640869140625,0,87.875,1,6,0,
373992,45,35.2,0,0.012908935546875,-0.07012939453125,0,87.875,1,6,0,
374022,30,40.6,0,0.0579833984375,-0.07611083984375,0,87.875,1,6,0,
374082,60,43.2,0,0.15380859375,-0.0877685546875,0,87.875,1,6,0,
374112,30,45.9,0,0.207275390625,-0.09466552734375,0,87.875,1,6,0,
374142,30,29.5,0,0.263916015625,-0.10345458984375,0,87.875,1,6,0,
374187,45,35.9,0,0.318115234375,-0.1207275390625,0.10430908203125,87.875,1,6,0,
374217,30,38.9,0,0.287109375,-0.132568359375,0.317626953125,87.875,1,6,0,
374247,30,30.9,0,0.2103271484375,-0.1409912109375,0.6015625,87.875,1,6,0,
374277,30,29.9,0,0.0986328125,-0.142333984375,0.9052734375,95.625,0,7,0,
374307,30,30.1,0,-0.0265960693359375,-0.131103515625,1.1455078125,95.625,0,7,0,
374337,30,28.6,0,-0.1651611328125,-0.10479736328125,1.3251953125,95.625,0,7,0,
374367,30,31.2,0,-0.304931640625,-0.07464599609375,1.4384765625,95.625,0,7,0,
374397,30,29.5,0,-0.43212890625,-0.0521240234375,1.4775390625,95.625,0,7,0,
374427,30,29.7,0,-0.54833984375,-0.0465087890625,1.443359375,95.625,0,7,0,
374457,30,30.8,0,-0.6474609375,-0.053466796875,1.3525390625,95.625,0,7,0,
374502,45,29.2,0,-0.73681640625,-0.06146240234375,1.123046875,95.625,0,7,0,
374532,30,45.5,0,-0.76416015625,-0.061676025390625,0.92333984375,95.625,0,7,0,
374562,30,29.9,0,-0.76611328125,-0.061798095703125,0.69189453125,95.625,0,7,0,
